ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Cleaned_SMILES
A-5157,"disodium (2R,3R,4S,5R,6R)-2,3,4,5,6,7-hexahydroxyheptanoate (2S,3R,4S,5R,6R)-2,3,4,5,6,7-hexahydroxyheptanoate","InChI=1S/C7H14O8.Na/c8-1-2(9)3(10)4(11)5(12)6(13)7(14)15;/h2-6,8-13H,1H2,(H,14,15);/q;+1/p-1/t2-,3-,4+,5-,6?;/m1./s1",FMYOMWCQJXWGEN-BMZZJELJSA-M,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,0.70666632,0.0,1,G1,248.163,-8.4629,42.1268,16,8,6,9,6,90,0,0,0,0,161.51,113.0634617,0.0,212.5635068,
A-5173,"zinc O,O,O',O'-tetrabutyl bis(phosphorodithioate)","InChI=1S/2C8H19O2PS2.Zn/c2*1-3-5-7-9-11(12,13)10-8-6-4-2;/h2*3-8H2,1-2H3,(H,12,13);/q;;+2/p-2",MECFLMNXIXDIOF-UHFFFAOYSA-L,[Zn++].CCCCO[P]([S-])(=S)OCCCC.CCCCO[P]([S-])(=S)OCCCC,-2.50838394,0.0,1,G1,548.066,6.7799,126.74,27,8,0,11,16,160,0,0,0,0,36.92,200.9505411,-4.11e-07,342.6165627,
A-5174,sodium 4-[(E)-2-(2-hydroxynaphthalen-1-yl)diazen-1-yl]naphthalene-1-sulfonate,"InChI=1S/C20H14N2O4S.Na/c23-18-11-9-13-5-1-2-6-14(13)20(18)22-21-17-10-12-19(27(24,25)26)16-8-4-3-7-15(16)17;/h1-12,21H,(H,24,25,26);/q;+1/p-1/b22-20+;",YCRBPWIFISBYGJ-QPNALZDCSA-M,[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3ccccc23)c4ccccc14,-2.426393048,0.0,1,G1,400.391,0.16,102.5539,28,6,1,8,3,134,3,0,1,4,98.66,183.5533746,2.25e-06,1250.050316,
A-5176,zinc(2+) ion bis(2-ethylhexanoate),"InChI=1S/2C8H16O2.Zn/c2*1-3-5-6-7(4-2)8(9)10;/h2*7H,3-6H2,1-2H3,(H,9,10);/q;;+2/p-2",IFNXAMCERSVZCV-UHFFFAOYSA-L,[Zn++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,0.455435409,0.364685669,2,G3,351.802,1.9029,76.626,21,4,0,5,10,120,0,0,0,0,80.26,142.0140536,-2.95e-07,230.6615312,
A-5177,sodium bis(butan-2-yl) sulfanidyl(sulfanylidene)phosphonite,"InChI=1S/C8H19O2PS2.Na/c1-5-7(3)9-11(12,13)10-8(4)6-2;/h7-8H,5-6H2,1-4H3,(H,12,13);/q;+1/p-1",FVLCBQUCLOPWGZ-UHFFFAOYSA-M,[Na+].CCC(C)O[P]([S-])(=S)OC(C)CC,-2.42214317,0.0,1,G1,264.328,0.392,63.326,14,4,0,6,6,80,0,0,0,0,18.46,120.131245,0.0,176.1800927,
A-5187,copper(II) carbonate--copper(II) hydroxide (1:1),"InChI=1S/CH2O3.2Cu.2H2O/c2-1(3)4;;;;/h(H2,2,3,4);;;2*1H2/q;2*+2;;/p-4",ZMMDPCMYTCRWFF-UHFFFAOYSA-J,[OH-].[OH-].[Cu++].[Cu++].[O-]C([O-])=O,-5.143219117,2.073429835,3,G4,221.114,-2.8056,9.2676,8,5,0,7,0,58,0,0,0,0,123.19,66.64198803,-7.5e-09,33.40990953,
A-5191,bis(pyridin-1-ium) [(oxidodioxochromio)oxy]chromiumoylolate,InChI=1S/2C5H5N.2Cr.2H2O.5O/c2*1-2-4-6-5-3-1;;;;;;;;;/h2*1-5H;;;2*1H2;;;;;/q;;2*+1;;;;;;;/p-2,RCBVKBFIWMOMHF-UHFFFAOYSA-L,O[Cr](=O)(=O)O[Cr](O)(=O)=O.c1ccncc1.c2ccncc2,0.399087129,0.0,1,G1,376.205,0.5006,56.7426,21,7,2,11,2,116,2,0,0,2,143.75,124.5877442,2.93e-07,560.944311,
A-5193,"cyclohexane-1,2-diamine","InChI=1S/C6H14N2/c7-5-3-1-2-4-6(5)8/h5-6H,1-4,7-8H2/p+2/t5-,6+",SSJXIUAHEKJCMH-OLQVQODUSA-P,[NH3+][C@H]1CCCC[C@H]1[NH3+],0.889006483,0.0,1,G1,116.208,-1.2186,31.8202,8,0,2,2,0,48,0,1,1,1,55.28,50.23791184,2.279400271,62.92878689,
A-5194,sodium 2-sulfanylethan-1-olate,"InChI=1S/C2H5OS.Na/c3-1-2-4;/h4H,1-2H2;/q-1;+1",RYBWXHDKJVRTES-UHFFFAOYSA-N,[Na+].[O-]CCS,0.953730344,0.0,1,G1,100.118,-3.7195,18.72,5,2,1,3,1,26,0,0,0,0,23.06,59.46689318,0.0,11.60964047,
A-5201,pentasodium 2-[bis({2-[bis(carboxylatomethyl)amino]ethyl})amino]acetate,"InChI=1S/C14H23N3O10.5Na/c18-10(19)5-15(1-3-16(6-11(20)21)7-12(22)23)2-4-17(8-13(24)25)9-14(26)27;;;;;/h1-9H2,(H,18,19)(H,20,21)(H,22,23)(H,24,25)(H,26,27);;;;;/q;5*+1/p-5",LQPLDXQVILYOOL-UHFFFAOYSA-I,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O,0.201298437,0.0,1,G1,503.259,-24.3381,74.355,32,13,0,18,16,154,0,0,0,0,210.37,295.6087769,-3.38e-07,501.2696222,
A-5203,hydrogen sulfate; tetrakis(hydroxymethyl)phosphanium; urea,"InChI=1S/C4H12O4P.CH4N2O.H2O4S/c5-1-9(2-6,3-7)4-8;2-1(3)4;1-5(2,3)4/h5-8H,1-4H2;(H4,2,3,4);(H2,1,2,3,4)/q+1;;/p-1",UMQVFBAWZJWILK-UHFFFAOYSA-M,NC(N)=O.OC[P+](CO)(CO)CO.O[S]([O-])(=O)=O,0.403692118,0.0,1,G1,312.237,-3.1684,61.36,18,8,7,13,4,112,0,0,0,0,227.46,103.9453744,-2.12e-07,274.5700808,
A-5204,"trisodium 7-[[2-[(aminocarbonyl)amino]-4-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]phenyl]azo]naphthalene-1,3,5-trisulphonate","InChI=1S/C20H16ClN9O10S3.3Na/c21-17-26-18(22)28-20(27-17)24-9-1-2-12(13(5-9)25-19(23)31)29-30-14-7-11-8(4-16(14)43(38,39)40)3-10(41(32,33)34)6-15(11)42(35,36)37;;;/h1-7H,(H3,23,25,31)(H,32,33,34)(H,35,36,37)(H,38,39,40)(H3,22,24,26,27,28);;;/q;3*+1/p-3",DSKGJDYCSBLEMI-UHFFFAOYSA-K,[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(N)nc(Cl)n2)ccc1N=Nc3cc4c(cc(cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc3[S]([O-])(=O)=O,-1.000000587,0.0,1,G1,740.001,-7.3657,144.1938,46,17,4,26,8,226,4,0,0,4,328.16,331.068321,3.53e-06,2174.130534,
A-5205,disodium disilicate,InChI=1S/2Na.O5Si2/c;;1-6(2)5-7(3)4/q2*+1;-2,OQEVSCYDUYRAAM-UHFFFAOYSA-N,[Na+].[Na+].[O-][Si](=O)O[Si]([O-])=O,0.584676017,0.0,1,G1,182.147,-9.4376,13.966,9,5,0,9,2,40,0,0,0,0,89.49,98.80533813,-1.8e-07,89.13111721,
A-5207,"sodium 4-{4-[(E)-2-(3-chloro-2-hydroxy-5-nitrophenyl)diazen-1-yl]-3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl}benzene-1-sulfonate","InChI=1S/C16H12ClN5O7S.Na/c1-8-14(19-18-13-7-10(22(25)26)6-12(17)15(13)23)16(24)21(20-8)9-2-4-11(5-3-9)30(27,28)29;/h2-7,14,19H,1H3,(H,27,28,29);/q;+1/p-1/b18-13+;",ZKFDTMJWIJPGLE-PUBYZPQMSA-M,[Na+].CC1=NN(C(=O)C1N\N=C\2C=C(C=C(Cl)C2=O)[N+]([O-])=O)c3ccc(cc3)[S]([O-])(=O)=O,-0.838577173,0.0,1,G1,475.802,-2.5026,103.3793,31,10,1,15,5,156,1,0,2,3,174.47,202.0518905,3.41e-06,1191.214055,
A-5208,Cobaltous nitrate hexahydrate,InChI=1S/Co.2NO3.6H2O/c;2*2-1(3)4;;;;;;/h;;;6*1H2/q+2;2*-1;;;;;;,QGUAJWGNOXCYJF-UHFFFAOYSA-N,O.O.O.O.O.O.[Co++].[O-][N+]([O-])=O.[O-][N](=O)=O,0.361876193,0.156716886,2,G3,291.031,-5.4289,42.4056,15,6,0,15,0,103,0,0,0,0,321.4,91.38719007,-4.68e-09,71.62290894,
A-5209,tetrakis(hydroxymethyl)phosphanium; urea; chloride,"InChI=1S/C4H12O4P.CH4N2O.ClH/c5-1-9(2-6,3-7)4-8;2-1(3)4;/h5-8H,1-4H2;(H4,2,3,4);1H/q+1;;/p-1",SNIVVKDUMQYBAV-UHFFFAOYSA-M,[Cl-].NC(N)=O.OC[P+](CO)(CO)CO,0.425111841,0.0,1,G1,250.619,-5.169,49.034,14,5,6,9,4,88,0,0,0,0,150.03,88.46076285,-2.09e-07,124.573913,
A-5213,methyl L-serinate hydrochloride,"InChI=1S/C4H9NO3.ClH/c1-8-4(7)3(5)2-6;/h3,6H,2,5H2,1H3;1H",NDBQJIBNNUJNHA-UHFFFAOYSA-N,[H+].[Cl-].COC(=O)C(N)CO,0.577420768,0.0,1,G1,155.581,-4.4045,28.1892,9,4,2,5,2,56,0,0,0,0,72.55,60.88116077,-2.45e-07,92.57188906,
A-5215,sodium; 4-(5-chloro-2-oxido-4-sulfamoylphenyl)diazenyl-5-methyl-2-phenylpyrazol-3-olate; chromium(+3) cation,"InChI=1S/2C16H14ClN5O4S.Cr.Na/c2*1-9-15(16(24)22(21-9)10-5-3-2-4-6-10)20-19-12-7-11(17)14(8-13(12)23)27(18,25)26;;/h2*2-8,23-24H,1H3,(H2,18,25,26);;/q;;+3;+1/p-4",MTEWSKPSJGGDQE-UHFFFAOYSA-J,[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2cc(Cl)c(cc2[O-])[S](N)(=O)=O)c3ccccc3.Cc4nn(c([O-])c4N=Nc5cc(Cl)c(cc5[O-])[S](N)(=O)=O)c6ccccc6,-2.692470896,0.0,1,G1,886.632,1.08974,188.3884,56,16,2,24,8,283,6,0,0,6,297.64,361.8323254,2.9e-07,2484.422916,
A-5219,"tetrasodium 4-amino-5-hydroxy-3,6-bis[(E)-2-{4-[2-(sulfonatooxy)ethanesulfonyl]phenyl}diazen-1-yl]naphthalene-2,7-disulfonate","InChI=1S/C26H25N5O19S6.4Na/c27-23-22-15(13-20(53(37,38)39)24(23)30-28-16-1-5-18(6-2-16)51(33,34)11-9-49-55(43,44)45)14-21(54(40,41)42)25(26(22)32)31-29-17-3-7-19(8-4-17)52(35,36)12-10-50-56(46,47)48;;;;/h1-8,13-14,29H,9-12,27H2,(H,37,38,39)(H,40,41,42)(H,43,44,45)(H,46,47,48);;;;/q;4*+1/p-4/b30-28?,31-25-;;;;",FWKNDLPEBIXZRV-FXJKTVKKSA-J,[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2ccc(cc2)[S](=O)(=O)CCO[S]([O-])(=O)=O)c(cc3C=C(/C(=N/Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c13)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.255286517,0.0,1,G1,991.832,-12.3442,184.344,60,24,2,34,16,304,3,0,1,4,407.74,431.1972431,8.7e-06,2878.00922,
A-5225,"benzyldimethyl(2-{2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy}ethyl)azanium chloride","InChI=1S/C27H42NO2.ClH/c1-26(2,3)22-27(4,5)24-13-15-25(16-14-24)30-20-19-29-18-17-28(6,7)21-23-11-9-8-10-12-23;/h8-16H,17-22H2,1-7H3;1H/q+1;/p-1",UREZNYTWGJKWBI-UHFFFAOYSA-M,[Cl-].CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0.072909649,0.00526198,2,G3,448.091,3.0764,126.9754,31,2,0,4,11,174,2,0,0,2,18.46,196.3126179,4.8e-06,749.0559432,
A-5228,Chromium acetate,"InChI=1S/C2H4O2.Cr/c1-2(3)4;/h1H3,(H,3,4);/p-1",YETKGQMGLZKKGE-UHFFFAOYSA-M,[Cr].CC([O-])=O,0.653490551,0.388415676,3,G5,111.04,-1.2463,10.681,5,2,0,3,0,30,0,0,0,0,40.13,40.93346199,0.0,30.62919048,
A-5229,"(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol; (2S,3S,4S,5S,6R)-6-{[(2S,3S,4R,5S,6R)-2-carboxy-4,5,6-trihydroxyoxan-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid; [(2S,3R,4R,5S,6S)-3-hydroxy-6-{[(2S,3R,4R,5S,6S)-3-hydroxy-6-{[(2S,3R,4R,5S,6S)-6-{[(2S,3R,4R,5S,6S)-3-hydroxy-6-{[(2S,3R,4R,5S,6R)-6-hydroxy-2-methyl-4,5-bis(sulfooxy)oxan-3-yl]oxy}-2-methyl-5-(sulfooxy)oxan-4-yl]oxy}-2-methyl-4,5-bis(sulfooxy)oxan-3-yl]oxy}-2-methyl-5-(sulfooxy)oxan-4-yl]oxy}-2-methyl-5-(sulfooxy)oxan-4-yl]oxidanesulfonic acid","InChI=1S/C30H52O45S8.C12H18O13.C6H14O6/c1-6-11(31)16(66-29-24(74-82(53,54)55)18(68-76(35,36)37)13(33)8(3)62-29)22(72-80(47,48)49)28(61-6)65-15-10(5)63-30(25(75-83(56,57)58)20(15)70-78(41,42)43)67-17-12(32)7(2)60-27(23(17)73-81(50,51)52)64-14-9(4)59-26(34)21(71-79(44,45)46)19(14)69-77(38,39)40;13-1-2(14)7(9(18)19)25-12(5(1)17)24-6-3(15)4(16)11(22)23-8(6)10(20)21;7-1-3(9)5(11)6(12)4(10)2-8/h6-34H,1-5H3,(H,35,36,37)(H,38,39,40)(H,41,42,43)(H,44,45,46)(H,47,48,49)(H,50,51,52)(H,53,54,55)(H,56,57,58);1-8,11-17,22H,(H,18,19)(H,20,21);3-12H,1-2H2/t6-,7-,8-,9-,10-,11+,12+,13+,14+,15+,16+,17+,18+,19+,20+,21-,22-,23-,24-,25-,26+,27-,28-,29-,30-;1-,2-,3+,4-,5-,6-,7-,8-,11+,12+;3-,4-,5-,6-/m001/s1",DFKXEMWEDROUAD-VNAFSSMTSA-N,C[C@@H]1O[C@@H](O[C@@H]2[C@H](C)O[C@@H](O)[C@@H](O[S](O)(=O)=O)[C@@H]2O[S](O)(=O)=O)[C@@H](O[S](O)(=O)=O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O[S](O)(=O)=O)[C@@H]5O[S](O)(=O)=O)[C@@H]4O[S](O)(=O)=O)[C@@H](O[S](O)(=O)=O)[C@@H]3O[S](O)(=O)=O)[C@@H]1O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O[C@@H]6O[C@@H]([C@@H](O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@@H]7O)C(O)=O)[C@H](O)[C@@H]6O)C(O)=O,-0.589205864,0.0,1,G1,1941.672,-16.9678,350.6972,120,54,26,72,33,708,0,7,7,7,1017.84,674.4536501,5.64e-07,4303.273452,
A-5231,"2,6-diaminohexanoic acid hydrochloride","InChI=1S/C6H14N2O2.ClH/c7-4-2-1-3-5(8)6(9)10;/h5H,1-4,7-8H2,(H,9,10);1H/t5-;/m0./s1",BVHLGVCQOALMSV-JEDNCBNOSA-N,[Cl-].NCCCC[C@H](N)C(O)=O.[H+],0.43734795,0.0,1,G1,182.651,-3.3562,39.6286,11,3,3,5,5,68,0,0,0,0,89.34,73.83739047,-4.05e-07,115.7212077,
A-5232,2-acrylamido-2-methylpropanesulphonic acid,"InChI=1S/C7H13NO4S.Na/c1-4-6(9)8-7(2,3)5-13(10,11)12;/h4H,1,5H2,2-3H3,(H,8,9)(H,10,11,12);/q;+1/p-1",FWFUWXVFYKCSQA-UHFFFAOYSA-M,[Na+].CC(C)(C[S]([O-])(=O)=O)NC(=O)C=C,0.338692866,0.0,1,G1,229.233,-3.3836,46.9829,14,4,1,7,4,76,0,0,0,0,86.3,105.9927206,0.0,309.6514845,
A-5236,nickel bis(dihydrogen phosphate),"InChI=1S/Ni.2H3O4P/c;2*1-5(2,3)4/h;2*(H3,1,2,3,4)/q+2;;/p-2",LCFKXCNZLIBDOX-UHFFFAOYSA-L,[Ni++].O[P](O)([O-])=O.O[P](O)([O-])=O,0.296424918,0.0,1,G1,252.665,-3.1237,24.0882,11,4,4,11,0,72,0,0,0,0,161.18,71.29151655,-1.07e-07,124.4015466,
A-5237,"sodium 1,4-bis(2-methylpropoxy)-1,4-dioxobutane-2-sulfonate","InChI=1S/C12H22O7S.Na/c1-8(2)6-18-11(13)5-10(20(15,16)17)12(14)19-7-9(3)4;/h8-10H,5-7H2,1-4H3,(H,15,16,17);/q;+1/p-1",NTWXWSVUSTYPJH-UHFFFAOYSA-M,[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)[S]([O-])(=O)=O,0.177374321,0.0,1,G1,332.35,-2.3073,69.6962,21,7,0,9,8,118,0,0,0,0,109.8,147.3457846,0.0,430.8868958,
A-5238,"sodium 1,4-bis[(4-methylpentan-2-yl)oxy]-1,4-dioxobutane-2-sulfonate","InChI=1S/C16H30O7S.Na/c1-10(2)7-12(5)22-15(17)9-14(24(19,20)21)16(18)23-13(6)8-11(3)4;/h10-14H,7-9H2,1-6H3,(H,19,20,21);/q;+1/p-1",BTJYKXPSPBJJDQ-UHFFFAOYSA-M,[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)[S]([O-])(=O)=O,0.109625935,0.0,1,G1,388.458,-0.7501,88.1202,25,7,0,9,10,142,0,0,0,0,109.8,172.805553,0.0,516.5762723,
A-5239,sodium 2-ethylhexyl sulfate,"InChI=1S/C8H18O4S.Na/c1-3-5-6-8(4-2)7-12-13(9,10)11;/h8H,3-7H2,1-2H3,(H,9,10,11);/q;+1/p-1",DGSDBJMBHCQYGN-UHFFFAOYSA-M,[Na+].CCCCC(CC)CO[S]([O-])(=O)=O,0.332963796,0.0,1,G1,232.277,-1.3164,48.9552,14,4,0,6,7,80,0,0,0,0,66.43,108.6584306,0.0,215.3811689,
A-5240,sodium propanoate,"InChI=1S/C3H6O2.Na/c1-2-3(4)5;/h2H2,1H3,(H,4,5);/q;+1/p-1",JXKPEJDQGNYQSM-UHFFFAOYSA-M,[Na+].CCC([O-])=O,0.716422901,0.0,1,G1,96.061,-3.8497,15.298,6,2,0,3,1,30,0,0,0,0,40.13,58.83829073,0.0,44.05785641,
A-5241,"trisodium 4-[(E)-2-{4-[(4-nitro-2-sulfophenyl)amino]phenyl}diazen-1-yl]-6-[(E)-2-{4-[(E)-2-{4-[(4-nitro-2-sulfophenyl)amino]phenyl}diazen-1-yl]-5-sulfonatonaphthalen-1-yl}diazen-1-yl]benzene-1,3-bis(olate)","InChI=1S/C40H28N10O15S3.3Na/c51-35-21-36(52)34(20-33(35)47-44-25-10-6-23(7-11-25)42-31-15-13-27(50(55)56)19-39(31)68(63,64)65)48-45-29-16-17-32(40-28(29)2-1-3-37(40)66(57,58)59)46-43-24-8-4-22(5-9-24)41-30-14-12-26(49(53)54)18-38(30)67(60,61)62;;;/h1-21,41-42,44,52H,(H,57,58,59)(H,60,61,62)(H,63,64,65);;;/q;3*+1/p-3/b46-43?,47-33-,48-45?;;;",KYKONKUSIIGFJP-QJRWVWFOSA-K,[Na+].[Na+].[Na+].OC1=CC(=O)\C(C=C1N=Nc2ccc(N=Nc3ccc(Nc4ccc(cc4[S]([O-])(=O)=O)[N+]([O-])=O)cc3)c5c2cccc5[S]([O-])(=O)=O)=N/Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6,-0.322577337,0.0,1,G1,1050.866,-1.2566,237.0313,71,23,4,31,15,346,6,0,1,7,393.07,466.9424749,3.65e-06,3618.583722,
A-5243,sodium prop-2-enoate,"InChI=1S/C3H4O2.Na/c1-2-3(4)5;/h2H,1H2,(H,4,5);/q;+1/p-1",NNMHYFLPFNGQFZ-UHFFFAOYSA-M,[Na+].[O-]C(=O)C=C,0.715084111,0.328594316,3,G5,94.045,-4.0737,15.204,6,2,0,3,1,28,0,0,0,0,40.13,58.1486877,0.0,59.81353753,
A-5244,"2-hydroxy-N,N,N-trimethylethanaminium hydroxide","InChI=1S/C5H14NO.H2O/c1-6(2,3)4-5-7;/h7H,4-5H2,1-3H3;1H2/q+1;/p-1",KIZQNNOULOCVDM-UHFFFAOYSA-M,[OH-].C[N+](C)(C)CCO,0.603205321,0.0,1,G1,121.18,-0.4919,31.921,8,2,1,3,2,52,0,0,0,0,50.23,50.44381182,0.0,48.88058452,
A-5245,"potassium sodium 7-{3-[(E)-2-{4-[(E)-2-(2-hydroxynaphthalen-1-yl)diazen-1-yl]phenyl}diazen-1-yl]benzenesulfonamido}naphthalene-1,3-disulfonate","InChI=1S/C32H23N5O9S3.K.Na/c38-30-15-9-20-4-1-2-7-28(20)32(30)36-34-23-13-11-22(12-14-23)33-35-24-5-3-6-26(17-24)47(39,40)37-25-10-8-21-16-27(48(41,42)43)19-31(29(21)18-25)49(44,45)46;;/h1-19,37-38H,(H,41,42,43)(H,44,45,46);;/q;2*+1/p-2",UFYJXIFCPOCDND-UHFFFAOYSA-L,[Na+].[K+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)N=Nc4cccc(c4)[S](=O)(=O)Nc5ccc6cc(cc(c6c5)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.209646244,0.0,1,G1,777.835,1.1464,177.5317,51,13,2,19,9,248,6,0,0,6,230.24,356.5576787,2.92e-06,2678.180966,
A-5247,sodium octyl sulfate,"InChI=1S/C8H18O4S.Na/c1-2-3-4-5-6-7-8-12-13(9,10)11;/h2-8H2,1H3,(H,9,10,11);/q;+1/p-1",WFRKJMRGXGWHBM-UHFFFAOYSA-M,[Na+].CCCCCCCCO[S]([O-])(=O)=O,0.287206306,0.0,1,G1,232.277,-1.1723,49.0252,14,4,0,6,8,80,0,0,0,0,66.43,108.6584306,0.0,203.3868189,
A-5249,(3-dodecanamidopropyl)trimethylazanium methyl sulfate,"InChI=1S/C18H38N2O.CH4O4S/c1-5-6-7-8-9-10-11-12-13-15-18(21)19-16-14-17-20(2,3)4;1-5-6(2,3)4/h5-17H2,1-4H3;1H3,(H,2,3,4)",LTERAWRIKDPXBF-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)C.CO[S]([O-])(=O)=O,-0.011381165,0.0,1,G1,410.621,3.2128,109.0763,27,5,1,8,15,164,0,0,0,0,95.53,166.9464148,0.0,447.5065878,
A-5251,sodium 2-butyloctyl sulfate,"InChI=1S/C12H26O4S.Na/c1-3-5-7-8-10-12(9-6-4-2)11-16-17(13,14)15;/h12H,3-11H2,1-2H3,(H,13,14,15);/q;+1/p-1",QHVJMQSXCDOHMT-UHFFFAOYSA-M,[Na+].CCCCCCC(CCCC)CO[S]([O-])(=O)=O,0.142087324,0.0,1,G1,288.385,0.244,67.4232,18,4,0,6,11,104,0,0,0,0,66.43,134.118199,0.0,267.2509757,
A-5253,"pentasodium 7-(2-{4-[(4-{[5-amino-4-sulfonato-2-(2-{4-[2-(sulfonatooxy)ethanesulfonyl]phenyl}diazen-1-yl)phenyl]amino}-6-chloro-1,3,5-triazin-2-yl)amino]-2-(carbamoylamino)phenyl}diazen-1-yl)naphthalene-1,3,6-trisulfonate","InChI=1S/C34H29ClN12O19S6.5Na/c35-31-41-33(43-34(42-31)40-25-14-22(36)29(70(57,58)59)15-26(25)46-44-17-1-4-19(5-2-17)67(49,50)8-7-66-72(63,64)65)38-18-3-6-23(24(11-18)39-32(37)48)45-47-27-13-21-16(10-30(27)71(60,61)62)9-20(68(51,52)53)12-28(21)69(54,55)56;;;;;/h1-6,9-15H,7-8,36H2,(H3,37,39,48)(H,51,52,53)(H,54,55,56)(H,57,58,59)(H,60,61,62)(H,63,64,65)(H2,38,40,41,42,43);;;;;/q;5*+1/p-5",TWIRQKNQTOUPOY-UHFFFAOYSA-I,[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3cc(N)c(cc3N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2)ccc1N=Nc5cc6c(cc(cc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc5[S]([O-])(=O)=O,-0.510557544,0.0,1,G1,1247.436,-12.0441,240.2017,77,29,5,43,18,382,6,0,0,6,522.68,551.9410524,5.93e-06,4009.547668,
A-5254,hexasodium 4-hydroxy-7-[({5-hydroxy-7-sulfonato-6-[(E)-2-{2-sulfonato-4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]naphthalen-2-yl}carbamoyl)amino]-3-[(E)-2-{2-sulfonato-4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]naphthalene-2-sulfonate,"InChI=1S/C45H32N10O21S6.6Na/c56-43-33-13-5-27(17-23(33)19-39(81(71,72)73)41(43)54-52-35-15-7-29(21-37(35)79(65,66)67)50-48-25-1-9-31(10-2-25)77(59,60)61)46-45(58)47-28-6-14-34-24(18-28)20-40(82(74,75)76)42(44(34)57)55-53-36-16-8-30(22-38(36)80(68,69)70)51-49-26-3-11-32(12-4-26)78(62,63)64;;;;;;/h1-22,52-53H,(H2,46,47,58)(H,59,60,61)(H,62,63,64)(H,65,66,67)(H,68,69,70)(H,71,72,73)(H,74,75,76);;;;;;/q;6*+1/p-6/b50-48?,51-49?,54-41-,55-42-;;;;;;",LDCKXVAPQFUIOI-ZFLDVXHKSA-H,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C\3C(=O)c4ccc(NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc(cc7[S]([O-])(=O)=O)N=Nc8ccc(cc8)[S]([O-])(=O)=O)\C(=Cc6c5)[S]([O-])(=O)=O)cc4C=C3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O,-0.569498545,0.0,1,G1,1373.094,-13.0972,277.623,88,29,4,43,16,424,6,0,2,8,516.69,632.1711863,4.4e-06,4401.729736,
A-5255,lithium dodecyl sulfate,"InChI=1S/C12H26O4S.Li/c1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15;/h2-12H2,1H3,(H,13,14,15);/q;+1/p-1",YFVGRULMIQXYNE-UHFFFAOYSA-M,[Li+].CCCCCCCCCCCCO[S]([O-])(=O)=O,0.10896299,0.0,1,G1,272.336,0.3881,67.4932,18,4,0,6,12,104,0,0,0,0,66.43,124.0023649,0.0,254.8030251,
